Frame Index,Area Convex (px^2),Area Measured (px^2),Area (microns^2),Width (px),Height (px),Width (microns),Height (microns),Aspect Ratio,Porosity,Brightness,Deformation,Inertia Ratio,Principal Inertia Ratio,Poisson Ratio
459,3686.0,3605.0,400.5556,54,89,18.0,29.6667,0.6067,1.0225,122.3042,0.1125,2.8282,0.3536,0.7789
460,2954.0,2890.5,321.1667,51,71,17.0,23.6667,0.7183,1.022,121.7709,0.093,2.051,0.4873,0.8475
461,1941.5,1905.0,211.6667,40,63,13.3333,21.0,0.6349,1.0192,118.9485,0.0962,2.4804,0.4012,0.7968
462,1874.0,1819.0,202.1111,41,61,13.6667,20.3333,0.6721,1.0302,120.5143,0.1082,2.408,0.4105,0.8198
463,2096.0,2052.0,228.0,43,65,14.3333,21.6667,0.6615,1.0214,124.4441,0.098,2.466,0.4004,0.8134
464,2631.5,2559.0,284.3333,46,68,15.3333,22.6667,0.6765,1.0283,122.4121,0.1169,2.2343,0.4472,0.8225
465,3850.5,3443.0,382.5556,68,81,22.6667,27.0,0.8395,1.1184,128.4739,0.213,1.6131,0.6198,0.9162
466,2765.0,2723.5,302.6111,48,75,16.0,25.0,0.64,1.0152,120.422,0.0928,2.4306,0.4113,0.8
467,538.0,515.5,57.2778,44,18,14.6667,6.0,2.4444,1.0436,122.3416,0.231,0.1795,0.1777,1.5635
468,1787.5,1757.0,195.2222,37,61,12.3333,20.3333,0.6066,1.0174,121.7842,0.0933,2.6846,0.3718,0.7788
469,2595.0,2556.0,284.0,52,64,17.3333,21.3333,0.8125,1.0153,120.1743,0.0927,1.6101,0.6184,0.9014
470,3586.0,3531.0,392.3333,55,86,18.3333,28.6667,0.6395,1.0156,123.7269,0.0932,2.4789,0.4032,0.7997
471,3796.0,3738.5,415.3889,62,83,20.6667,27.6667,0.747,1.0154,121.3208,0.0824,1.8557,0.5372,0.8643
472,3745.0,3688.5,409.8333,62,84,20.6667,28.0,0.7381,1.0153,123.3258,0.0827,1.8139,0.5484,0.8591
474,2652.0,2599.5,288.8333,47,76,15.6667,25.3333,0.6184,1.0202,119.9914,0.1137,2.7161,0.3681,0.7864
475,2322.0,2277.0,253.0,43,69,14.3333,23.0,0.6232,1.0198,119.3577,0.1075,2.7051,0.3697,0.7894
476,722.0,703.5,78.1667,36,28,12.0,9.3333,1.2857,1.0263,118.2051,0.1116,0.6881,0.678,1.1339
477,2032.0,1964.0,218.2222,45,61,15.0,20.3333,0.7377,1.0346,121.5162,0.1092,2.0036,0.4908,0.8589
478,2655.0,2612.0,290.2222,44,77,14.6667,25.6667,0.5714,1.0165,124.1913,0.1105,3.102,0.3216,0.7559
479,2463.0,2412.5,268.0556,45,75,15.0,25.0,0.6,1.0209,118.3145,0.1203,2.9695,0.3345,0.7746
480,1491.5,1453.0,161.4444,43,42,14.3333,14.0,1.0238,1.0265,119.8443,0.0997,0.9744,0.9652,1.0118
481,3345.5,3296.5,366.2778,56,79,18.6667,26.3333,0.7089,1.0149,123.2031,0.0786,1.9912,0.5022,0.8419
482,793.0,765.0,85.0,50,24,16.6667,8.0,2.0833,1.0366,118.9145,0.1946,0.2966,0.2948,1.4434
483,2044.5,1996.5,221.8333,43,66,14.3333,22.0,0.6515,1.024,122.5663,0.1213,2.6408,0.3771,0.8072
484,1111.0,1091.0,121.2222,37,39,12.3333,13.0,0.9487,1.0183,122.3029,0.0858,1.1694,0.8384,0.974
485,2124.5,2077.5,230.8333,45,63,15.0,21.0,0.7143,1.0226,127.6422,0.0936,1.994,0.4991,0.8452
486,2023.5,1993.5,221.5,47,55,15.6667,18.3333,0.8545,1.015,122.6008,0.1048,1.4552,0.6844,0.9244
487,3663.0,3594.5,399.3889,48,98,16.0,32.6667,0.4898,1.0191,124.8955,0.1473,4.1365,0.2414,0.6999
488,1920.5,1877.0,208.5556,45,58,15.0,19.3333,0.7759,1.0232,119.265,0.0923,1.7064,0.5807,0.8808
489,1949.5,1913.5,212.6111,46,58,15.3333,19.3333,0.7931,1.0188,122.7198,0.0955,1.6409,0.6056,0.8906
491,1603.5,1558.5,173.1667,37,57,12.3333,19.0,0.6491,1.0289,120.4107,0.1122,2.5587,0.3881,0.8057
492,2365.0,2326.0,258.4444,44,72,14.6667,24.0,0.6111,1.0168,125.9024,0.1026,2.7272,0.3667,0.7817
493,2739.0,2689.0,298.7778,44,83,14.6667,27.6667,0.5301,1.0186,121.9116,0.135,3.7333,0.2679,0.7281
495,2716.0,2651.0,294.5556,37,97,12.3333,32.3333,0.3814,1.0245,122.4374,0.2065,6.9321,0.1442,0.6176
496,2722.5,2678.5,297.6111,43,84,14.3333,28.0,0.5119,1.0164,125.0559,0.1343,3.8596,0.2589,0.7155
498,3901.5,3843.0,427.0,55,92,18.3333,30.6667,0.5978,1.0152,116.9251,0.112,2.8905,0.3443,0.7732
500,1408.0,1367.5,151.9444,36,49,12.0,16.3333,0.7347,1.0296,117.6301,0.102,1.8407,0.5135,0.8571
501,2701.5,2658.5,295.3889,50,70,16.6667,23.3333,0.7143,1.0162,124.8456,0.0873,2.0362,0.4889,0.8452
502,2356.0,2264.0,251.5556,47,60,15.6667,20.0,0.7833,1.0406,124.6259,0.1225,1.8218,0.5477,0.8851
503,3354.0,3288.0,365.3333,48,91,16.0,30.3333,0.5275,1.0201,123.2353,0.1276,3.6425,0.2744,0.7263
504,2547.0,2505.5,278.3889,46,69,15.3333,23.0,0.6667,1.0166,118.6161,0.1112,2.4021,0.4157,0.8165
505,3070.5,3017.0,335.2222,49,83,16.3333,27.6667,0.5904,1.0177,120.0755,0.1156,2.9839,0.3345,0.7683
506,1793.0,1752.5,194.7222,51,49,17.0,16.3333,1.0408,1.0231,120.0973,0.1295,1.099,0.907,1.0202
507,3291.5,3225.0,358.3333,54,81,18.0,27.0,0.6667,1.0206,123.9064,0.1006,2.277,0.4391,0.8165
509,3528.0,3483.0,387.0,47,94,15.6667,31.3333,0.5,1.0129,125.1685,0.1259,3.9335,0.2542,0.7071
510,2465.5,2415.0,268.3333,35,88,11.6667,29.3333,0.3977,1.0209,116.4441,0.1855,6.6906,0.1494,0.6307
511,2243.5,2164.5,240.5,36,78,12.0,26.0,0.4615,1.0365,118.7337,0.1821,5.0566,0.1962,0.6794
512,2633.0,2578.0,286.4444,45,77,15.0,25.6667,0.5844,1.0213,120.1593,0.1163,3.0074,0.33,0.7645
513,2351.5,2289.5,254.3889,42,70,14.0,23.3333,0.6,1.0271,120.9849,0.1187,2.8219,0.3522,0.7746
