Frame Index ,Area (microns^2) ,Centroid X (microns) ,Centroid Y (microns) ,Width (microns) ,Height (microns) ,Aspect Ratio ,Solidity
       2616 ,      71502000.0 ,                 650 ,                1270 ,            430 ,             820 ,      0.5244 ,  0.975
       2617 ,      54468000.0 ,                 620 ,                2210 ,            480 ,             600 ,      0.8    ,  0.9817
       2618 ,      54085500.0 ,                 610 ,                 620 ,            500 ,             570 ,      0.8772 ,  0.978
       2619 ,      72496500.0 ,                 640 ,                2030 ,            500 ,             720 ,      0.6944 ,  0.9844
       2620 ,      71629500.0 ,                 620 ,                 450 ,            510 ,             710 ,      0.7183 ,  0.9841
       2621 ,      59772000.0 ,                 600 ,                1570 ,            470 ,             650 ,      0.7231 ,  0.9867
       2623 ,      77035500.0 ,                 630 ,                 850 ,            520 ,             780 ,      0.6667 ,  0.9799
       2624 ,      78132000.0 ,                 660 ,                1750 ,            530 ,             760 ,      0.6974 ,  0.9792
       2625 ,      59899500.0 ,                 630 ,                 240 ,            520 ,             550 ,      0.9455 ,  0.9835
       2626 ,      64234500.0 ,                 670 ,                2050 ,            480 ,             650 ,      0.7385 ,  0.9828
       2627 ,      65331000.0 ,                 650 ,                 430 ,            510 ,             640 ,      0.7969 ,  0.9845
       2628 ,      77800500.0 ,                 610 ,                1140 ,            530 ,             750 ,      0.7067 ,  0.9808
       2629 ,      83181000.0 ,                 620 ,                1110 ,            560 ,             750 ,      0.7467 ,  0.9868
       2630 ,      69130500.0 ,                 650 ,                1890 ,            480 ,             750 ,      0.64   ,  0.9817
       2632 ,      76780500.0 ,                 640 ,                2150 ,            490 ,             750 ,      0.6533 ,  0.9832
       2633 ,      78897000.0 ,                 630 ,                 580 ,            530 ,             740 ,      0.7162 ,  0.9838
       2634 ,      63648000.0 ,                 620 ,                 910 ,            480 ,             700 ,      0.6857 ,  0.9781
       2635 ,      89046000.0 ,                 650 ,                1390 ,            470 ,             970 ,      0.4845 ,  0.98
       2636 ,      68493000.0 ,                 630 ,                1430 ,            460 ,             760 ,      0.6053 ,  0.9817
       2637 ,      19992000.0 ,                 610 ,                  90 ,            470 ,             230 ,      2.0435 ,  0.965
       2638 ,      57324000.0 ,                 610 ,                1240 ,            450 ,             640 ,      0.7031 ,  0.9806
       2639 ,      55845000.0 ,                 640 ,                1650 ,            480 ,             590 ,      0.8136 ,  0.9805
       2640 ,      32461500.0 ,                 630 ,                 140 ,            480 ,             340 ,      1.4118 ,  0.9762
       2641 ,      69564000.0 ,                 620 ,                 890 ,            530 ,             690 ,      0.7681 ,  0.9825
       2642 ,      67498500.0 ,                 680 ,                1240 ,            470 ,             750 ,      0.6267 ,  0.9812
       2643 ,      45492000.0 ,                 630 ,                1700 ,            410 ,             580 ,      0.7069 ,  0.9805
       2644 ,      28203000.0 ,                 610 ,                 140 ,            400 ,             340 ,      1.1765 ,  0.9818
       2645 ,      66376500.0 ,                 640 ,                1140 ,            420 ,             780 ,      0.5385 ,  0.982
       2646 ,      64515000.0 ,                 630 ,                 840 ,            480 ,             680 ,      0.7059 ,  0.9825
       2647 ,      73924500.0 ,                 660 ,                1430 ,            500 ,             780 ,      0.641  ,  0.9777
       2649 ,      74868000.0 ,                 660 ,                1590 ,            510 ,             750 ,      0.68   ,  0.9846
       2650 ,     116382000.0 ,                 610 ,                1650 ,            610 ,             940 ,      0.6489 ,  0.9848
       2651 ,      81778500.0 ,                 600 ,                 280 ,            590 ,             620 ,      0.9516 ,  0.9881
       2652 ,      96823500.0 ,                 660 ,                1800 ,            550 ,             860 ,      0.6395 ,  0.9847
       2653 ,      79789500.0 ,                 660 ,                 330 ,            540 ,             700 ,      0.7714 ,  0.9647
       2655 ,      70890000.0 ,                 620 ,                 710 ,            480 ,             790 ,      0.6076 ,  0.9752
       2656 ,      56967000.0 ,                 670 ,                1290 ,            460 ,             640 ,      0.7188 ,  0.9827
       2657 ,      67753500.0 ,                 640 ,                1800 ,            530 ,             660 ,      0.803  ,  0.9809
       2658 ,      58879500.0 ,                 620 ,                 250 ,            520 ,             550 ,      0.9455 ,  0.9791
       2660 ,      71578500.0 ,                 650 ,                1290 ,            500 ,             710 ,      0.7042 ,  0.9864
       2661 ,      52912500.0 ,                 650 ,                2330 ,            520 ,             520 ,      1.0    ,  0.9753
       2662 ,      83283000.0 ,                 640 ,                 900 ,            520 ,             810 ,      0.642  ,  0.9862
       2665 ,      79458000.0 ,                 660 ,                2100 ,            510 ,             750 ,      0.68   ,  0.9831
       2666 ,      78540000.0 ,                 640 ,                 550 ,            540 ,             740 ,      0.7297 ,  0.9824
       2667 ,      59874000.0 ,                 660 ,                1720 ,            440 ,             680 ,      0.6471 ,  0.9818
       2669 ,      67243500.0 ,                 650 ,                1290 ,            490 ,             710 ,      0.6901 ,  0.9848
       2670 ,      60205500.0 ,                 670 ,                1980 ,            480 ,             640 ,      0.75   ,  0.9821
       2671 ,      58803000.0 ,                 650 ,                 370 ,            490 ,             610 ,      0.8033 ,  0.9808
       2672 ,      65458500.0 ,                 660 ,                 900 ,            470 ,             720 ,      0.6528 ,  0.9822
       2674 ,     114112500.0 ,                 670 ,                2170 ,            680 ,             790 ,      0.8608 ,  0.9844
       2675 ,     132651000.0 ,                 660 ,                 750 ,            680 ,             960 ,      0.7083 ,  0.9872
       2676 ,      60792000.0 ,                 640 ,                1600 ,            450 ,             690 ,      0.6522 ,  0.9827
       2677 ,      29784000.0 ,                 610 ,                 130 ,            470 ,             320 ,      1.4688 ,  0.9797
       2679 ,      95676000.0 ,                 650 ,                1080 ,            500 ,             960 ,      0.5208 ,  0.9813
       2680 ,     264945000.0 ,                 620 ,                1550 ,            880 ,            1430 ,      0.6154 ,  0.9906
       2681 ,     218841000.0 ,                 610 ,                 510 ,            910 ,            1100 ,      0.8273 ,  0.9846
       2682 ,      71298000.0 ,                 670 ,                1950 ,            490 ,             740 ,      0.6622 ,  0.9835
       2683 ,      67141500.0 ,                 650 ,                 350 ,            460 ,             700 ,      0.6571 ,  0.9838
       2684 ,      56074500.0 ,                 610 ,                1190 ,            410 ,             690 ,      0.5942 ,  0.981
       2685 ,      66045000.0 ,                 610 ,                1620 ,            480 ,             710 ,      0.6761 ,  0.9843
       2686 ,      86674500.0 ,                 610 ,                 960 ,            530 ,             820 ,      0.6463 ,  0.9871
       2687 ,      94707000.0 ,                 630 ,                 930 ,            530 ,             970 ,      0.5464 ,  0.976
       2688 ,      47022000.0 ,                 640 ,                 700 ,            390 ,             600 ,      0.65   ,  0.982
       2689 ,      63087000.0 ,                 660 ,                1340 ,            470 ,             700 ,      0.6714 ,  0.9775
       2690 ,      49036500.0 ,                 640 ,                2150 ,            410 ,             590 ,      0.6949 ,  0.9835
       2691 ,      52785000.0 ,                 620 ,                 540 ,            460 ,             600 ,      0.7667 ,  0.9828
